date,Open,High,Low,close,Adj Close,Volume,Dividends,Stock Splits
2025-12-01 00:00:00+09:00,1655.0,1738.0,1270.0,1332.0,1332.0,5436200,0.0,0.0
2025-12-02 00:00:00+09:00,1392.0,1606.0,1312.0,1550.0,1550.0,5871700,0.0,0.0
2025-12-03 00:00:00+09:00,1488.0,1559.0,1327.0,1386.0,1386.0,1307500,0.0,0.0
2025-12-04 00:00:00+09:00,1327.0,1356.0,1242.0,1248.0,1248.0,542800,0.0,0.0
2025-12-05 00:00:00+09:00,1242.0,1263.0,1165.0,1173.0,1173.0,351700,0.0,0.0
2025-12-08 00:00:00+09:00,1173.0,1297.0,1171.0,1294.0,1294.0,286200,0.0,0.0
2025-12-09 00:00:00+09:00,1234.0,1289.0,1221.0,1250.0,1250.0,236300,0.0,0.0
2025-12-10 00:00:00+09:00,1244.0,1263.0,1210.0,1235.0,1235.0,105800,0.0,0.0
2025-12-11 00:00:00+09:00,1244.0,1292.0,1213.0,1230.0,1230.0,103400,0.0,0.0
2025-12-12 00:00:00+09:00,1250.0,1313.0,1243.0,1272.0,1272.0,162900,0.0,0.0
2025-12-15 00:00:00+09:00,1032.0,1162.0,1032.0,1114.0,1114.0,997300,0.0,0.0
2025-12-16 00:00:00+09:00,1096.0,1103.0,1013.0,1014.0,1014.0,316700,0.0,0.0
2025-12-17 00:00:00+09:00,1014.0,1014.0,980.0,1009.0,1009.0,188800,0.0,0.0
2025-12-18 00:00:00+09:00,1003.0,1030.0,989.0,1027.0,1027.0,135100,0.0,0.0
2025-12-19 00:00:00+09:00,1020.0,1026.0,993.0,998.0,998.0,136400,0.0,0.0
2025-12-22 00:00:00+09:00,1005.0,1005.0,923.0,928.0,928.0,371700,0.0,0.0
2025-12-23 00:00:00+09:00,937.0,945.0,913.0,926.0,926.0,181700,0.0,0.0
2025-12-24 00:00:00+09:00,930.0,966.0,928.0,963.0,963.0,137400,0.0,0.0
2025-12-25 00:00:00+09:00,952.0,966.0,928.0,965.0,965.0,136300,0.0,0.0
2025-12-26 00:00:00+09:00,980.0,1006.0,964.0,983.0,983.0,156300,0.0,0.0
2025-12-29 00:00:00+09:00,998.0,1028.0,986.0,990.0,990.0,126900,0.0,0.0
2025-12-30 00:00:00+09:00,984.0,985.0,936.0,956.0,956.0,147500,0.0,0.0
2026-01-05 00:00:00+09:00,963.0,990.0,926.0,979.0,979.0,107000,0.0,0.0
2026-01-06 00:00:00+09:00,983.0,1066.0,983.0,1059.0,1059.0,147100,0.0,0.0
2026-01-07 00:00:00+09:00,1042.0,1052.0,1010.0,1022.0,1022.0,82800,0.0,0.0
2026-01-08 00:00:00+09:00,1025.0,1040.0,990.0,1010.0,1010.0,73700,0.0,0.0
2026-01-09 00:00:00+09:00,1021.0,1040.0,1010.0,1035.0,1035.0,45300,0.0,0.0
2026-01-13 00:00:00+09:00,1045.0,1069.0,1018.0,1035.0,1035.0,82600,0.0,0.0
2026-01-14 00:00:00+09:00,1048.0,1084.0,971.0,984.0,984.0,142500,0.0,0.0
2026-01-15 00:00:00+09:00,984.0,1020.0,984.0,1019.0,1019.0,42200,0.0,0.0
2026-01-16 00:00:00+09:00,1010.0,1011.0,980.0,996.0,996.0,54300,0.0,0.0
2026-01-19 00:00:00+09:00,995.0,1016.0,974.0,993.0,993.0,56500,0.0,0.0
2026-01-20 00:00:00+09:00,992.0,1016.0,982.0,1003.0,1003.0,42700,0.0,0.0
2026-01-21 00:00:00+09:00,992.0,1011.0,988.0,1007.0,1007.0,28200,0.0,0.0
2026-01-22 00:00:00+09:00,1009.0,1047.0,995.0,1019.0,1019.0,63800,0.0,0.0
2026-01-23 00:00:00+09:00,1025.0,1039.0,1014.0,1027.0,1027.0,29900,0.0,0.0
2026-01-26 00:00:00+09:00,1011.0,1027.0,995.0,1010.0,1010.0,39600,0.0,0.0
2026-01-27 00:00:00+09:00,1008.0,1029.0,997.0,1013.0,1013.0,55500,0.0,0.0
2026-01-28 00:00:00+09:00,1015.0,1015.0,990.0,995.0,995.0,36400,0.0,0.0
2026-01-29 00:00:00+09:00,1007.0,1018.0,970.0,1017.0,1017.0,42200,0.0,0.0
2026-01-30 00:00:00+09:00,1000.0,1010.0,985.0,1008.0,1008.0,87300,0.0,0.0
2026-02-02 00:00:00+09:00,1020.0,1036.0,989.0,991.0,991.0,58600,0.0,0.0
2026-02-03 00:00:00+09:00,1006.0,1008.0,993.0,993.0,993.0,18200,0.0,0.0
2026-02-04 00:00:00+09:00,993.0,993.0,929.0,929.0,929.0,103300,0.0,0.0
2026-02-05 00:00:00+09:00,919.0,962.0,913.0,947.0,947.0,54800,0.0,0.0
2026-02-06 00:00:00+09:00,939.0,960.0,925.0,945.0,945.0,26100,0.0,0.0
2026-02-09 00:00:00+09:00,968.0,971.0,950.0,952.0,952.0,22400,0.0,0.0
2026-02-10 00:00:00+09:00,953.0,978.0,942.0,970.0,970.0,23000,0.0,0.0
2026-02-12 00:00:00+09:00,970.0,993.0,967.0,978.0,978.0,18900,0.0,0.0
2026-02-13 00:00:00+09:00,978.0,978.0,932.0,937.0,937.0,34400,0.0,0.0
2026-02-16 00:00:00+09:00,944.0,959.0,940.0,956.0,956.0,15200,0.0,0.0
2026-02-17 00:00:00+09:00,948.0,975.0,938.0,943.0,943.0,67900,0.0,0.0
2026-02-18 00:00:00+09:00,944.0,963.0,944.0,946.0,946.0,15600,0.0,0.0
2026-02-19 00:00:00+09:00,949.0,981.0,948.0,979.0,979.0,19100,0.0,0.0
2026-02-20 00:00:00+09:00,970.0,970.0,952.0,952.0,952.0,17600,0.0,0.0
2026-02-24 00:00:00+09:00,961.0,961.0,925.0,925.0,925.0,32600,0.0,0.0
2026-02-25 00:00:00+09:00,926.0,950.0,925.0,934.0,934.0,18400,0.0,0.0
2026-02-26 00:00:00+09:00,926.0,974.0,926.0,945.0,945.0,18500,0.0,0.0
2026-02-27 00:00:00+09:00,945.0,989.0,945.0,987.0,987.0,25600,0.0,0.0
